"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "Rank"
"Ho.Aquatic.Plant.Material12" 192 4.23668555231659 0.968351111111111 31.5966858587277 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Aquatic_Plant_Material" "9" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.13.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.13" 38559 "Longitudinal" 3
"Ho.Aquatic.Plant.Material13" 145 3.45368242468712 0.914100444444444 11.6415037718472 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "10" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.7" 49876 "Longitudinal" 2
"Ho.Aquatic.Plant.Material14" 182 4.07548572755325 0.961760888888889 26.1512355005928 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Aquatic_Plant_Material" "10" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.13.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.13" 41095 "Longitudinal" 3
"Ho.Aquatic.Plant.Material15" 142 3.51469740058893 0.921328888888889 12.711146262923 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "11" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.7" 46096 "Longitudinal" 2
"Ho.Aquatic.Plant.Material16" 158 3.99606737833506 0.963233777777778 27.1988781973792 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Aquatic_Plant_Material" "11" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.13.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.13" 34840 "Longitudinal" 3
"Ho.Aquatic.Plant.Material17" 152 3.55758576587238 0.921433777777778 12.7281161256746 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "12" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.7" 53232 "Longitudinal" 2
"Ho.Aquatic.Plant.Material18" 163 4.07979705227327 0.962470222222222 26.6455081594467 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Aquatic_Plant_Material" "12" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.13.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand" "Ho.Aquatic_Plant_Material.Soil_sand.13" 32649 "Longitudinal" 3
"Ho.Aquatic.Plant.Material19" 340 4.91470608442804 0.980712888888889 51.8480965987649 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "1" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 60320 "Longitudinal" 1
"Ho.Aquatic.Plant.Material20" 317 4.74785763106277 0.973615111111111 37.9004817572348 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "2" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 42412 "Longitudinal" 1
"Ho.Aquatic.Plant.Material21" 331 4.9084469709513 0.981229333333333 53.2746128711465 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "3" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 45100 "Longitudinal" 1
"Ho.Aquatic.Plant.Material22" 375 4.98392421507576 0.980634666666667 51.638667033875 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "4" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 98063 "Longitudinal" 1
"Ho.Aquatic.Plant.Material23" 257 4.66247968939428 0.976625777777778 42.7821721934895 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "5" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 31552 "Longitudinal" 1
"Ho.Aquatic.Plant.Material24" 269 4.71964804243605 0.977773333333333 44.9910017996401 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Aquatic_Plant_Material" "6" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.-1.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.-1" 28505 "Longitudinal" 1
"Ho.Aquatic.Plant.Material25" 218 4.30366835759297 0.957856888888889 23.728670561684 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "1" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 29800 "Longitudinal" 2
"Ho.Aquatic.Plant.Material26" 219 4.72560462880335 0.984078222222222 62.8070567217508 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "1" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 22294 "Longitudinal" 3
"Ho.Aquatic.Plant.Material27" 219 4.35622621118305 0.966027555555556 29.4356210261912 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "2" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 38553 "Longitudinal" 2
"Ho.Aquatic.Plant.Material28" 277 4.84299115564678 0.984760888888889 65.6206252916472 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "2" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 49033 "Longitudinal" 3
"Ho.Aquatic.Plant.Material29" 248 4.48726035904363 0.970166222222222 33.5190537198701 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "3" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 45395 "Longitudinal" 2
"Ho.Aquatic.Plant.Material30" 264 4.81963316389458 0.984778666666667 65.6972669936931 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "3" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 36534 "Longitudinal" 3
"Ho.Aquatic.Plant.Material31" 207 4.41256854342898 0.967557333333333 30.8236067729739 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "4" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 25653 "Longitudinal" 2
"Ho.Aquatic.Plant.Material32" 259 4.78021658262217 0.983555555555556 60.8108108108108 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "4" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 40200 "Longitudinal" 3
"Ho.Aquatic.Plant.Material33" 203 4.42717143165473 0.972389333333333 36.2178868070311 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "5" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 23920 "Longitudinal" 2
"Ho.Aquatic.Plant.Material34" 213 4.64065367299497 0.982346666666667 56.6465256797583 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "5" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 19505 "Longitudinal" 3
"Ho.Aquatic.Plant.Material35" 224 4.4860176037934 0.973073777777778 37.1385184207051 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Aquatic_Plant_Material" "6" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.7.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.7" 34585 "Longitudinal" 2
"Ho.Aquatic.Plant.Material36" 208 4.6528371273754 0.982676444444444 57.7248704397352 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Aquatic_Plant_Material" "6" "Nutrient" NA TRUE "Ho.Aquatic_Plant_Material" "Ho.Aquatic_Plant_Material.15.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay" "Ho.Aquatic_Plant_Material.Soil_clay.15" 20157 "Longitudinal" 3
"Ho.Compost1" 379 5.36017117232597 0.991435555555556 116.761805915932 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "7" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 38180 "Longitudinal" 1
"Ho.Compost2" 358 5.36714052553447 0.990999111111111 111.10013825795 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "8" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 35210 "Longitudinal" 1
"Ho.Compost3" 342 5.34691175281458 0.991993777777778 124.902853336294 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "9" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 32782 "Longitudinal" 1
"Ho.Compost4" 348 5.25211141960773 0.989568888888889 95.8670643374521 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "10" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 40938 "Longitudinal" 1
"Ho.Compost5" 282 5.14274339546209 0.990096 100.969305331179 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "11" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 23047 "Longitudinal" 1
"Ho.Compost6" 260 5.06407244499943 0.989725333333333 97.3267583701012 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "12" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.-1" 17460 "Longitudinal" 1
"Ho.Compost7" 389 5.30044777776751 0.988011555555556 83.4136575962037 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "7" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 42469 "Longitudinal" 2
"Ho.Compost8" 281 5.02579651449153 0.986733333333333 75.3768844221105 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "7" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 27003 "Longitudinal" 3
"Ho.Compost9" 372 5.30153897659959 0.989423111111111 94.5457601479116 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "8" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 45226 "Longitudinal" 2
"Ho.Compost10" 310 5.25012781301842 0.991617777777778 119.300106044539 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "8" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 23582 "Longitudinal" 3
"Ho.Compost11" 376 5.22852097667773 0.985392888888889 68.459806486947 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "9" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 41451 "Longitudinal" 2
"Ho.Compost12" 339 5.32122021059764 0.992065777777778 126.036298453955 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "9" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 32944 "Longitudinal" 3
"Ho.Compost13" 373 5.27912739199909 0.989490666666667 95.1535143364628 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "10" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 42723 "Longitudinal" 2
"Ho.Compost14" 334 5.28663426351206 0.991992888888889 124.888987566607 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "10" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 28098 "Longitudinal" 3
"Ho.Compost15" 380 5.36911492879428 0.990542222222222 105.733082706767 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "11" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 38057 "Longitudinal" 2
"Ho.Compost16" 345 5.30166387320085 0.990902222222222 109.916951636541 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "11" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 34866 "Longitudinal" 3
"Ho.Compost17" 395 5.36408208871272 0.988629333333333 87.9455909943715 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "12" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.7" 42382 "Longitudinal" 2
"Ho.Compost18" 346 5.2947834935137 0.991196444444444 113.590468497577 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 13 "Compost" "12" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.13.Soil_sand" "Ho.Compost.Soil_sand" "Ho.Compost.Soil_sand.13" 38704 "Longitudinal" 3
"Ho.Compost19" 353 4.8807557967993 0.979672 49.1932310114128 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "1" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 60320 "Longitudinal" 1
"Ho.Compost20" 301 4.68493521777716 0.974484444444444 39.1917784358126 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "2" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 42412 "Longitudinal" 1
"Ho.Compost21" 323 4.92632687919398 0.982015111111111 55.6022339742006 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "3" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 45100 "Longitudinal" 1
"Ho.Compost22" 405 5.07532979810664 0.982072888888889 55.7814359381198 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "4" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 98063 "Longitudinal" 1
"Ho.Compost23" 273 4.63956812466193 0.975905777777778 41.5037261122999 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "5" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 31552 "Longitudinal" 1
"Ho.Compost24" 275 4.72687310637876 0.977461333333333 44.3681968764789 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" -1 "Compost" "6" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.-1.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.-1" 28505 "Longitudinal" 1
"Ho.Compost25" 280 4.69653970844164 0.977312888888889 44.0778905301101 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "1" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 32890 "Longitudinal" 2
"Ho.Compost26" 353 5.13988045336836 0.987251555555556 78.4409426858179 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "1" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 42104 "Longitudinal" 3
"Ho.Compost27" 251 4.44594148991752 0.969989333333333 33.3214856939755 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "2" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 29532 "Longitudinal" 2
"Ho.Compost28" 337 5.08250879462292 0.984776888888889 65.6895947681887 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "2" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 44825 "Longitudinal" 3
"Ho.Compost29" 283 4.62807803030849 0.973872888888889 38.2744190793726 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "3" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 39521 "Longitudinal" 2
"Ho.Compost30" 314 5.0432582519388 0.986391111111111 73.481384715872 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "3" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 35916 "Longitudinal" 3
"Ho.Compost31" 249 4.62918503410445 0.978168888888889 45.8061889250814 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "4" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 31260 "Longitudinal" 2
"Ho.Compost32" 282 4.96353643240066 0.985472 68.8325991189427 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "4" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 28215 "Longitudinal" 3
"Ho.Compost33" 284 4.64569777787228 0.975094222222222 40.1513258860059 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "5" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 34145 "Longitudinal" 2
"Ho.Compost34" 264 4.81722803528009 0.980917333333333 52.4035774175517 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "5" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 27813 "Longitudinal" 3
"Ho.Compost35" 311 4.78207536008611 0.976910222222222 43.309208500154 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 7 "Compost" "6" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.7.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.7" 43924 "Longitudinal" 2
"Ho.Compost36" 278 4.82705732353766 0.981948444444444 55.3968879259405 "Ho" "Soil" "Soil_clay" "MOBIO_Powersoil" "515F_909R" 15 "Compost" "6" "Nutrient" NA TRUE "Ho.Compost" "Ho.Compost.15.Soil_clay" "Ho.Compost.Soil_clay" "Ho.Compost.Soil_clay.15" 29722 "Longitudinal" 3
"Ho.Compressed.Beet.Leaves1" 354 5.30529850742072 0.989889777777778 98.9097942676279 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "7" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 38180 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves2" 366 5.35822205746167 0.990888 109.745390693591 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "8" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 35210 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves3" 338 5.30860444254707 0.991243555555556 114.201603898081 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "9" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 32782 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves4" 346 5.24158445819904 0.988897777777778 90.0720576461169 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "10" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 40938 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves5" 282 5.13090929841637 0.989904888888889 99.057849784274 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "11" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 23047 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves6" 260 5.06341981706275 0.989088888888889 91.6496945010183 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" -1 "Compressed_beet_leaves" "12" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.-1.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.-1" 17460 "Longitudinal" 1
"Ho.Compressed.Beet.Leaves7" 178 3.83290334887033 0.934706666666667 15.3154992852767 "Ho" "Soil" "Soil_sand" "MOBIO_Powersoil" "515F_909R" 7 "Compressed_beet_leaves" "7" "Nutrient" NA TRUE "Ho.Compressed_beet_leaves" "Ho.Compressed_beet_leaves.7.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand" "Ho.Compressed_beet_leaves.Soil_sand.7" 26811 "Longitudinal" 2
