"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "nReps" "Rank"
"X276.290_R1" 148 4.19304399014704 0.976535740142274 42.6180073892555 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.9.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.291_R1" 190 4.26132484975926 0.974372872934075 39.0211511976166 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.9.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.292_R1" 176 4.07932026083301 0.967917873467843 31.1700036154917 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.9.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.293_R1" 201 4.18144931223428 0.973375398142487 37.5592470960393 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.9.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.294_R1" 175 3.86138512440598 0.952516935976941 21.0601405063999 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.10.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.295_R1" 186 4.16839529551457 0.974343991226793 38.9772239649499 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.10.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.296_R1" 262 4.57361269699347 0.982199101328597 56.176939066931 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.10.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.297_R1" 229 4.26676219776461 0.972693665628245 36.621539397627 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.10.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.298_R1" 237 4.28908934931491 0.972518512048602 36.3881315949317 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.10.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.301_R1" 149 4.2493942768581 0.978520751933696 46.5565645926304 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.9.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.302_R1" 179 4.53707912155356 0.983013720751934 58.8710444115558 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.9.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.303_R1" 157 4.11779701999084 0.967499585601848 30.7688384446216 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin" "13" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.9.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.304_R1" 179 3.6576329925918 0.933246750322687 14.9805440908724 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin" "14" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.9.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.305_R1" 181 4.09662258955721 0.963803348181792 27.6268646343959 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 9 "Clin" "15" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.9.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.9" 8025 "LongitudinalRepeated" 5 11
"X276.306_R1" 195 4.36396228778823 0.978013427664716 45.4823055067661 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.10.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.307_R1" 221 4.68283362616481 0.984553239972438 64.7384952064826 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.10.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.308_R1" 184 4.20573747141494 0.970754678234877 34.1935030850842 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin" "13" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.10.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.309_R1" 149 3.77655365042647 0.933066845236362 14.9402789026054 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin" "14" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.10.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.310_R1" 205 4.24181478509483 0.970827379392669 34.2787167961421 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 10 "Clin" "15" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.10.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.10" 8025 "LongitudinalRepeated" 5 12
"X276.325_R1" 118 3.39196742438522 0.884462068497006 8.65516620378552 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.11.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.326_R1" 144 3.7582948961753 0.938268689162566 16.1992348199676 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.11.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.327_R1" 190 4.40396186348383 0.978005881154104 45.4666998485635 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.11.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.328_R1" 240 4.46098927544739 0.977130020089091 43.7254428685785 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.11.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.329_R1" 237 4.54315229223091 0.980994268300968 52.6157064529596 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.11.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.330_R1" 185 3.98120234282923 0.961557500412457 26.0128766529023 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.12.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.331_R1" 172 4.16645015863599 0.971389019904698 34.9516163608882 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.12.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.332_R1" 201 4.4791512071476 0.98042091982803 51.0749223771815 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.12.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.333_R1" 192 4.40356419550998 0.97875981793655 47.0805757225958 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.12.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.334_R1" 199 4.49298108626552 0.981079981754835 52.8540716526832 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.12.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.337_R1" 219 4.45293631232927 0.979401457672189 48.547124553073 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.11.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.338_R1" 228 4.71205479209893 0.985543540920604 69.1732321523515 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.11.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.339_R1" 189 4.17365138599013 0.968103958618414 31.3518529787622 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin" "13" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.11.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.340_R1" 178 4.04675805035088 0.958354456963733 24.012173382615 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin" "14" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.11.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.341_R1" 197 3.77719338384106 0.921081992604885 12.6713792327948 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 11 "Clin" "15" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.11.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.11" 8025 "LongitudinalRepeated" 5 13
"X276.342_R1" 171 4.12892993610784 0.957122698731573 23.3223633581704 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.12.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.343_R1" 243 4.6633132269705 0.984220355004319 63.3727818511561 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.12.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.344_R1" 152 3.91104744091233 0.959610345396493 24.7588153406284 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin" "13" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.12.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.345_R1" 153 4.06017789373745 0.967853557321843 31.1076410541524 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin" "14" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.12.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.346_R1" 202 4.25894814402922 0.972444320222048 36.2901589820371 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 12 "Clin" "15" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.12.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.12" 8025 "LongitudinalRepeated" 5 14
"X276.361_R1" 148 3.59616486512824 0.928034036936753 13.895457761347 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.13.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.362_R1" 158 4.13831050697617 0.970902751331994 34.3675105302845 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.13.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.363_R1" 219 4.50581505535241 0.978530907114644 46.5785864982718 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.13.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.364_R1" 207 4.43258722204735 0.979299533195524 48.3080893510951 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.13.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.365_R1" 237 4.66345320106147 0.981773453285585 54.8650282288054 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.13.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.373_R1" 198 4.48578252585531 0.978535720732524 46.5890322958693 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.13.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.374_R1" 163 4.36032090991443 0.975074139420231 40.1189759045526 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.13.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.375_R1" 164 4.04180803839723 0.961694828272241 26.1061354092644 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin" "13" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.13.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.376_R1" 141 3.9988680985214 0.965754323036461 29.2007660139029 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin" "14" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.13.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.377_R1" 207 4.24290757743982 0.967829675566037 31.0845481851675 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 13 "Clin" "15" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.13.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.13" 8025 "LongitudinalRepeated" 5 15
"X276.385_R1" 172 3.90313030218715 0.948983181452043 19.6013790836444 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.14.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.386_R1" 185 4.31883278916046 0.977158746518376 43.7804344146225 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.14.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.387_R1" 196 4.48999557512548 0.981668671693792 54.5514205678883 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.14.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.388_R1" 218 4.57059373110154 0.983226668995837 59.6184502500896 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.14.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.389_R1" 232 4.5272473788669 0.977708710125096 44.8605713537382 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.14.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.390_R1" 168 3.74974924251573 0.934842045399404 15.3473203100033 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 15 "Clin_C.diff" "1" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.15.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 8025 "LongitudinalRepeated" 5 17
"X276.391_R1" 208 4.50758276435933 0.980577346881338 51.4862719264233 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 15 "Clin_C.diff" "2" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.15.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 8025 "LongitudinalRepeated" 5 17
"X276.392_R1" 195 4.45664360197072 0.980908057957512 52.378118358759 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 15 "Clin_C.diff" "3" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.15.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 8025 "LongitudinalRepeated" 5 17
"X276.393_R1" 217 4.3957620448701 0.978498857736241 46.5091569430492 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 15 "Clin_C.diff" "4" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.15.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 8025 "LongitudinalRepeated" 5 17
"X276.394_R1" 227 4.5938961778799 0.980351976397745 50.8957043336007 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 15 "Clin_C.diff" "5" "Death_Invasion" NA TRUE "Jurburg_Pigs.Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.15.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 8025 "LongitudinalRepeated" 5 17
"X276.397_R1" 239 4.77644374625814 0.985092334119428 67.079582277413 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin" "11" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.14.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
"X276.398_R1" 197 4.18748751337126 0.964088780194292 27.8464503687241 "Jurburg_Pigs" "Mammal" "Pig_feces" "AGOWA" "515F_806R" 14 "Clin" "12" "Death" NA TRUE "Jurburg_Pigs.Clin" "Jurburg_Pigs.Clin.14.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces" "Jurburg_Pigs.Clin.Pig_feces.14" 8025 "LongitudinalRepeated" 5 16
